日期,持仓市值,现金,持仓点数,累计投入,买入次数
2022-06-30,105479.14888902588,40000,25.415767020023083,60000,6
2022-07-01,105472.03247426025,40000,25.415767020023083,60000,6
2022-07-04,105598.09467867958,40000,25.415767020023083,60000,6
2022-07-05,105615.63155792339,40000,25.415767020023083,60000,6
2022-07-06,104718.70913978678,40000,25.415767020023083,60000,6
2022-07-07,104517.9245803286,40000,25.415767020023083,60000,6
2022-07-08,104602.30492683507,40000,25.415767020023083,60000,6
2022-07-11,104546.64439706123,40000,25.415767020023083,60000,6
2022-07-12,104686.43111567135,40000,25.415767020023083,60000,6
2022-07-13,104684.14369663954,40000,25.415767020023083,60000,6
2022-07-14,103876.93893608362,40000,25.415767020023083,60000,6
2022-07-15,102294.55328141699,30000,29.49570108828854,70000,7
2022-07-18,103503.58206902593,30000,29.49570108828854,70000,7
2022-07-19,103757.5400553961,30000,29.49570108828854,70000,7
2022-07-20,104056.92142144222,30000,29.49570108828854,70000,7
2022-07-21,103201.25113287097,20000,33.52509957968174,80000,8
2022-07-22,103418.4937781473,20000,33.52509957968174,80000,8
2022-07-25,103279.36461489163,20000,33.52509957968174,80000,8
2022-07-26,103865.04810454867,20000,33.52509957968174,80000,8
2022-07-27,103592.82429596165,20000,33.52509957968174,80000,8
2022-07-28,103488.56123626884,20000,33.52509957968174,80000,8
2022-07-29,102867.00589006154,20000,33.52509957968174,80000,8
2022-08-01,102529.07288629835,20000,33.52509957968174,80000,8
2022-08-02,100438.78292750519,20000,33.52509957968174,80000,8
2022-08-03,99648.93158140789,20000,33.52509957968174,80000,8
2022-08-04,100213.49425832972,20000,33.52509957968174,80000,8
2022-08-05,100756.60087152058,20000,33.52509957968174,80000,8
2022-08-08,100899.08254473422,20000,33.52509957968174,80000,8
2022-08-09,100852.81790731425,20000,33.52509957968174,80000,8
2022-08-10,100511.53239359311,20000,33.52509957968174,80000,8
2022-08-11,101628.2534605923,20000,33.52509957968174,80000,8
2022-08-12,101956.79943647317,20000,33.52509957968174,80000,8
2022-08-15,101607.46789885289,20000,33.52509957968174,80000,8
2022-08-16,101760.34235293625,20000,33.52509957968174,80000,8
2022-08-17,102192.81613751414,20000,33.52509957968174,80000,8
2022-08-18,101465.65672763083,20000,33.52509957968174,80000,8
2022-08-19,101765.706368869,20000,33.52509957968174,80000,8
2022-08-22,102181.08235266125,20000,33.52509957968174,80000,8
2022-08-23,102357.75962744617,20000,33.52509957968174,80000,8
2022-08-24,101591.37585105463,20000,33.52509957968174,80000,8
2022-08-25,102732.90549174281,20000,33.52509957968174,80000,8
2022-08-26,102712.790431995,20000,33.52509957968174,80000,8
2022-08-29,102971.93945174594,20000,33.52509957968174,80000,8
2022-08-30,103213.65541971545,20000,33.52509957968174,80000,8
2022-08-31,102906.23025656976,20000,33.52509957968174,80000,8
2022-09-01,103126.49016080829,20000,33.52509957968174,80000,8
2022-09-02,103293.10990571929,20000,33.52509957968174,80000,8
2022-09-05,104244.55223179066,20000,33.52509957968174,80000,8
2022-09-06,104803.08039078815,20000,33.52509957968174,80000,8
2022-09-07,104488.95020772655,10000,37.49308586632114,90000,9
2022-09-08,104537.69121935275,10000,37.49308586632114,90000,9
2022-09-09,105327.2956076975,10000,37.49308586632114,90000,9
2022-09-13,105062.59442148125,10000,37.49308586632114,90000,9
2022-09-14,104307.48367213355,0,41.46870735535041,100000,10
2022-09-15,104293.38431163272,0,41.46870735535041,100000,10
2022-09-16,101628.19048990434,0,41.46870735535041,100000,10
2022-09-19,101312.19893985658,0,41.46870735535041,100000,10
2022-09-20,101230.50558636655,0,41.46870735535041,100000,10
2022-09-21,102063.19723006198,0,41.46870735535041,100000,10
2022-09-22,101676.70887751011,0,41.46870735535041,100000,10
2022-09-23,101561.8405581358,0,41.46870735535041,100000,10
2022-09-26,99260.32729991384,0,41.46870735535041,100000,10
2022-09-27,100292.48342598852,0,41.46870735535041,100000,10
2022-09-28,99432.83712251212,0,41.46870735535041,100000,10
2022-09-29,98605.95109784642,0,41.46870735535041,100000,10
2022-09-30,99057.54532094618,0,41.46870735535041,100000,10
2022-10-10,99026.85847750322,0,41.46870735535041,100000,10
2022-10-11,99194.39205521885,0,41.46870735535041,100000,10
2022-10-12,100364.63897678684,0,41.46870735535041,100000,10
2022-10-13,99992.24998473578,0,41.46870735535041,100000,10
2022-10-14,101127.66319212528,0,41.46870735535041,100000,10
2022-10-17,101146.32411043518,0,41.46870735535041,100000,10
2022-10-18,101185.30469534922,0,41.46870735535041,100000,10
2022-10-19,100484.06885397024,0,41.46870735535041,100000,10
2022-10-20,100010.91090304569,0,41.46870735535041,100000,10
2022-10-21,100276.31063011993,0,41.46870735535041,100000,10
2022-10-24,98439.66158135147,0,41.46870735535041,100000,10
2022-10-25,98135.28126936319,0,41.46870735535041,100000,10
2022-10-26,98190.43465014582,0,41.46870735535041,100000,10
2022-10-27,98718.33129477943,0,41.46870735535041,100000,10
2022-10-28,96815.33231424239,0,41.46870735535041,100000,10
2022-10-31,95879.38358923214,0,41.46870735535041,100000,10
2022-11-01,97012.3086741803,0,41.46870735535041,100000,10
2022-11-02,97336.17927862558,0,41.46870735535041,100000,10
2022-11-03,96910.71034115969,0,41.46870735535041,100000,10
2022-11-04,98140.25751424584,0,41.46870735535041,100000,10
2022-11-07,98425.56222085064,0,41.46870735535041,100000,10
2022-11-08,98474.49529552997,0,41.46870735535041,100000,10
2022-11-09,98530.06336338614,0,41.46870735535041,100000,10
2022-11-10,98756.06781847279,0,41.46870735535041,100000,10
2022-11-11,100269.67563694308,0,41.46870735535041,100000,10
2022-11-14,100885.48594117003,0,41.46870735535041,100000,10
2022-11-15,101590.45396621099,0,41.46870735535041,100000,10
2022-11-16,101238.79932783761,0,41.46870735535041,100000,10
2022-11-17,101568.47555131266,0,41.46870735535041,100000,10
2022-11-18,101324.22486498964,0,41.46870735535041,100000,10
2022-11-21,101045.14046448813,0,41.46870735535041,100000,10
2022-11-22,102071.49097153304,0,41.46870735535041,100000,10
2022-11-23,102462.54088189402,0,41.46870735535041,100000,10
2022-11-24,102703.88875870215,0,41.46870735535041,100000,10
2022-11-25,104043.74269335352,0,41.46870735535041,100000,10
2022-11-28,103721.53083720244,0,41.46870735535041,100000,10
2022-11-29,105986.96632002524,0,41.46870735535041,100000,10
2022-11-30,105968.72008878888,0,41.46870735535041,100000,10
2022-12-01,105466.5340427156,0,41.46870735535041,100000,10
2022-12-02,105379.44975726935,0,41.46870735535041,100000,10
2022-12-05,108091.08853123573,0,41.46870735535041,100000,10
2022-12-06,107466.15511139059,0,41.46870735535041,100000,10
2022-12-07,107381.97363545922,0,41.46870735535041,100000,10
2022-12-08,107486.06009092116,0,41.46870735535041,100000,10
2022-12-09,106803.89985492565,0,41.46870735535041,100000,10
2022-12-12,105766.76748396833,0,41.46870735535041,100000,10
2022-12-13,106331.5712781482,0,41.46870735535041,100000,10
2022-12-14,105833.946789884,0,41.46870735535041,100000,10
2022-12-15,104917.90304440432,0,41.46870735535041,100000,10
2022-12-16,105644.02011019649,0,41.46870735535041,100000,10
2022-12-19,103433.32332108276,0,41.46870735535041,100000,10
2022-12-20,102561.6510924733,0,41.46870735535041,100000,10
2022-12-21,102672.37254111208,0,41.46870735535041,100000,10
2022-12-22,102117.52123669749,0,41.46870735535041,100000,10
2022-12-23,101752.18192489685,0,41.46870735535041,100000,10
2022-12-26,101598.74770768207,0,41.46870735535041,100000,10
2022-12-27,102707.20625529057,0,41.46870735535041,100000,10
2022-12-28,102875.98389422685,0,41.46870735535041,100000,10
2022-12-29,102313.6682224883,0,41.46870735535041,100000,10
2022-12-30,103315.55219219356,0,41.46870735535041,100000,10
2023-01-03,103929.28906105275,0,41.46870735535041,100000,10
2023-01-04,104801.37597673577,0,41.46870735535041,100000,10
2023-01-05,104796.39973185312,0,41.46870735535041,100000,10
2023-01-06,104460.50320227479,0,41.46870735535041,100000,10
2023-01-09,104481.23755595247,0,41.46870735535041,100000,10
2023-01-10,103761.34079626358,0,41.46870735535041,100000,10
2023-01-11,103812.34730631066,0,41.46870735535041,100000,10
2023-01-12,103711.1636603636,0,41.46870735535041,100000,10
2023-01-13,104825.84251407543,0,41.46870735535041,100000,10
2023-01-16,105326.78449892806,0,41.46870735535041,100000,10
2023-01-17,105083.77787382572,0,41.46870735535041,100000,10
2023-01-18,105388.57287288754,0,41.46870735535041,100000,10
2023-01-19,105789.57527301378,0,41.46870735535041,100000,10
2023-01-20,106622.26691670921,0,41.46870735535041,100000,10
2023-01-30,106704.37495727281,0,41.46870735535041,100000,10
2023-01-31,106761.6017734232,0,41.46870735535041,100000,10
2023-02-01,107351.28679201627,0,41.46870735535041,100000,10
2023-02-02,106911.71849404956,0,41.46870735535041,100000,10
2023-02-03,106187.26017655157,0,41.46870735535041,100000,10
2023-02-06,105781.2815315427,0,41.46870735535041,100000,10
2023-02-07,106282.22351639533,0,41.46870735535041,100000,10
2023-02-08,105712.85816440637,0,41.46870735535041,100000,10
2023-02-09,106468.41801242087,0,41.46870735535041,100000,10
2023-02-10,106669.54124309431,0,41.46870735535041,100000,10
2023-02-13,106805.1439161463,0,41.46870735535041,100000,10
2023-02-14,106988.8502897305,0,41.46870735535041,100000,10
2023-02-15,106530.20638638032,0,41.46870735535041,100000,10
2023-02-16,105912.32264678561,0,41.46870735535041,100000,10
2023-02-17,105682.17132096342,0,41.46870735535041,100000,10
2023-02-20,107717.04079089046,0,41.46870735535041,100000,10
2023-02-21,108427.39974788761,0,41.46870735535041,100000,10
2023-02-22,108320.41048291081,0,41.46870735535041,100000,10
2023-02-23,108553.87930532143,0,41.46870735535041,100000,10
2023-02-24,108248.2549321125,0,41.46870735535041,100000,10
2023-02-27,107825.27411708792,0,41.46870735535041,100000,10
2023-02-28,108574.61365899911,0,41.46870735535041,100000,10
2023-03-01,109394.86469048794,0,41.46870735535041,100000,10
2023-03-02,110041.77652523141,0,41.46870735535041,100000,10
2023-03-03,111134.89165111844,0,41.46870735535041,100000,10
2023-03-06,111080.15295740939,0,41.46870735535041,100000,10
2023-03-07,110723.52207415337,0,41.46870735535041,100000,10
2023-03-08,110757.52641418474,0,41.46870735535041,100000,10
2023-03-09,110533.59539446585,0,41.46870735535041,100000,10
2023-03-10,108776.56626381965,0,41.46870735535041,100000,10
2023-03-13,110405.45708873784,0,41.46870735535041,100000,10
2023-03-14,109571.10669674819,0,41.46870735535041,100000,10
2023-03-15,111149.40569869282,0,41.46870735535041,100000,10
2023-03-16,110929.62154970945,0,41.46870735535041,100000,10
2023-03-17,111956.80143090148,0,41.46870735535041,100000,10
2023-03-20,111529.25905806782,0,41.46870735535041,100000,10
2023-03-21,111457.51819434307,0,41.46870735535041,100000,10
2023-03-22,112133.87281130883,0,41.46870735535041,100000,10
2023-03-23,112396.36972886819,0,41.46870735535041,100000,10
2023-03-24,111238.56341950681,0,41.46870735535041,100000,10
2023-03-27,110052.14370207024,0,41.46870735535041,100000,10
2023-03-28,110674.1743124005,0,41.46870735535041,100000,10
2023-03-29,110037.62965449588,0,41.46870735535041,100000,10
2023-03-30,110294.32095302548,0,41.46870735535041,100000,10
2023-03-31,110696.15272729883,0,41.46870735535041,100000,10
2023-04-03,111478.25254802074,0,41.46870735535041,100000,10
2023-04-04,112808.98336705394,0,41.46870735535041,100000,10
2023-04-06,112230.4948994468,0,41.46870735535041,100000,10
2023-04-07,112134.28749838239,0,41.46870735535041,100000,10
2023-04-10,112082.4516141882,0,41.46870735535041,100000,10
2023-04-11,112975.27288354888,0,41.46870735535041,100000,10
2023-04-12,114578.8677969803,0,41.46870735535041,100000,10
2023-04-13,114541.13127328693,0,41.46870735535041,100000,10
2023-04-14,114668.44020486785,0,41.46870735535041,100000,10
2023-04-17,116266.2294992695,0,41.46870735535041,100000,10
2023-04-18,116872.91668787829,0,41.46870735535041,100000,10
2023-04-19,116758.87774265106,0,41.46870735535041,100000,10
2023-04-20,117581.20220950767,0,41.46870735535041,100000,10
2023-04-21,116294.42822027113,0,41.46870735535041,100000,10
2023-04-24,116884.11323886423,0,41.46870735535041,100000,10
2023-04-25,117987.59554159008,0,41.46870735535041,100000,10
2023-04-26,117945.29746008763,0,41.46870735535041,100000,10
2023-04-27,119138.76685777462,0,41.46870735535041,100000,10
2023-04-28,121360.24551080076,0,41.46870735535041,100000,10
2023-05-04,125774.5894087778,0,41.46870735535041,100000,10
2023-05-05,126324.04978123619,0,41.46870735535041,100000,10
2023-05-08,129697.1144375204,0,41.46870735535041,100000,10
2023-05-09,127800.75045016022,0,41.46870735535041,100000,10
2023-05-10,125060.91295519221,0,41.46870735535041,100000,10
2023-05-11,124373.77647431404,0,41.46870735535041,100000,10
2023-05-12,123320.47130748816,0,41.46870735535041,100000,10
2023-05-15,123096.54028776927,0,41.46870735535041,100000,10
2023-05-16,121966.93269940952,0,41.46870735535041,100000,10
2023-05-17,121815.98660463604,0,41.46870735535041,100000,10
2023-05-18,122832.79930898924,0,41.46870735535041,100000,10
2023-05-19,120843.13073007952,0,41.46870735535041,100000,10
2023-05-22,120528.79792832596,0,41.46870735535041,100000,10
2023-05-23,118586.81836287491,0,41.46870735535041,100000,10
2023-05-24,116863.7935722601,0,41.46870735535041,100000,10
2023-05-25,116486.01364825286,0,41.46870735535041,100000,10
2023-05-26,117800.986358491,0,41.46870735535041,100000,10
2023-05-29,118969.5745317648,0,41.46870735535041,100000,10
2023-05-30,119374.30911555301,0,41.46870735535041,100000,10
2023-05-31,118875.0258789946,0,41.46870735535041,100000,10
2023-06-01,119019.75166766478,0,41.46870735535041,100000,10
2023-06-02,118897.83366804004,0,41.46870735535041,100000,10
2023-06-05,119862.39580112549,0,41.46870735535041,100000,10
2023-06-06,119045.46226622509,0,41.46870735535041,100000,10
2023-06-07,120183.3635960559,0,41.46870735535041,100000,10
2023-06-08,121113.92138910996,0,41.46870735535041,100000,10
2023-06-09,121177.36851136365,0,41.46870735535041,100000,10
2023-06-12,120072.22746034355,0,41.46870735535041,100000,10
2023-06-13,119631.00041408263,0,41.46870735535041,100000,10
2023-06-14,118793.7472125781,0,41.46870735535041,100000,10
2023-06-15,118788.35628062193,0,41.46870735535041,100000,10
2023-06-16,118587.23304994845,0,41.46870735535041,100000,10
2023-06-19,117188.49355085248,0,41.46870735535041,100000,10
2023-06-20,116358.70471667193,0,41.46870735535041,100000,10
2023-06-21,115325.3045293766,0,41.46870735535041,100000,10
2023-06-26,113503.58421525607,0,41.46870735535041,100000,10
2023-06-27,115523.11026346163,0,41.46870735535041,100000,10
2023-06-28,115782.28968443256,0,41.46870735535041,100000,10
2023-06-29,115610.19454890785,0,41.46870735535041,100000,10
2023-06-30,115996.26821438616,0,41.46870735535041,100000,10
2023-07-03,117228.71819698719,0,41.46870735535041,100000,10
2023-07-04,116507.57737607765,0,41.46870735535041,100000,10
2023-07-05,116092.47561545057,0,41.46870735535041,100000,10
2023-07-06,115338.57451573032,0,41.46870735535041,100000,10
2023-07-07,115729.20973901772,0,41.46870735535041,100000,10
2023-07-10,115936.1385887209,0,41.46870735535041,100000,10
2023-07-11,116204.44112531003,0,41.46870735535041,100000,10
2023-07-12,115371.74948161459,0,41.46870735535041,100000,10
2023-07-13,116697.9187428387,0,41.46870735535041,100000,10
2023-07-14,116573.51262077264,0,41.46870735535041,100000,10
2023-07-17,116022.8081870936,0,41.46870735535041,100000,10
2023-07-18,115684.42353507393,0,41.46870735535041,100000,10
2023-07-19,116257.93575779843,0,41.46870735535041,100000,10
2023-07-20,115391.23977407161,0,41.46870735535041,100000,10
2023-07-21,115466.2981343848,0,41.46870735535041,100000,10
2023-07-24,115616.00016793761,0,41.46870735535041,100000,10
2023-07-25,117242.40287041444,0,41.46870735535041,100000,10
2023-07-26,117164.44170058638,0,41.46870735535041,100000,10
2023-07-27,117353.53900612678,0,41.46870735535041,100000,10
2023-07-28,119499.12992469262,0,41.46870735535041,100000,10
2023-07-31,120577.31631593173,0,41.46870735535041,100000,10
2023-08-01,120678.49996187878,0,41.46870735535041,100000,10
2023-08-02,119510.7411627521,0,41.46870735535041,100000,10
2023-08-03,120105.40242622784,0,41.46870735535041,100000,10
2023-08-04,120121.98990916998,0,41.46870735535041,100000,10
2023-08-07,119187.69993245394,0,41.46870735535041,100000,10
2023-08-08,119183.96774879195,0,41.46870735535041,100000,10
2023-08-09,118606.30865533192,0,41.46870735535041,100000,10
2023-08-10,118781.72128744505,0,41.46870735535041,100000,10
2023-08-11,116727.36152506099,0,41.46870735535041,100000,10
2023-08-14,116535.77609707927,0,41.46870735535041,100000,10
2023-08-15,117429.42674058709,0,41.46870735535041,100000,10
2023-08-16,117098.92114296493,0,41.46870735535041,100000,10
2023-08-17,117026.35090509307,0,41.46870735535041,100000,10
2023-08-18,116661.42628036598,0,41.46870735535041,100000,10
2023-08-21,115533.47744030046,0,41.46870735535041,100000,10
2023-08-22,116515.0417434016,0,41.46870735535041,100000,10
2023-08-23,116155.09336355717,0,41.46870735535041,100000,10
2023-08-24,115250.24616906342,0,41.46870735535041,100000,10
2023-08-25,115638.80795698304,0,41.46870735535041,100000,10
2023-08-28,117086.48053075832,0,41.46870735535041,100000,10
2023-08-29,116718.65309651637,0,41.46870735535041,100000,10
2023-08-30,115241.53774051879,0,41.46870735535041,100000,10
2023-08-31,114540.71658621337,0,41.46870735535041,100000,10
2023-09-01,115250.66085613696,0,41.46870735535041,100000,10
2023-09-04,116857.15857908325,0,41.46870735535041,100000,10
2023-09-05,115650.41919504254,0,41.46870735535041,100000,10
2023-09-06,115646.27232430702,0,41.46870735535041,100000,10
2023-09-07,115211.68027122294,0,41.46870735535041,100000,10
2023-09-08,114911.86151704377,0,41.46870735535041,100000,10
2023-09-11,116082.10843861174,0,41.46870735535041,100000,10
2023-09-12,115981.33947973825,0,41.46870735535041,100000,10
2023-09-13,115937.79733701512,0,41.46870735535041,100000,10
2023-09-14,116907.33571498322,0,41.46870735535041,100000,10
2023-09-15,116603.3700900685,0,41.46870735535041,100000,10
2023-09-18,116648.15629401228,0,41.46870735535041,100000,10
2023-09-19,117203.00759842688,0,41.46870735535041,100000,10
2023-09-20,117328.24309464003,0,41.46870735535041,100000,10
2023-09-21,116576.41543028752,0,41.46870735535041,100000,10
2023-09-22,117516.51102603332,0,41.46870735535041,100000,10
2023-09-25,117402.47208080611,0,41.46870735535041,100000,10
2023-09-26,117093.53021100874,0,41.46870735535041,100000,10
2023-09-27,116874.16074909893,0,41.46870735535041,100000,10
2023-09-28,116900.28603473281,0,41.46870735535041,100000,10
2023-10-09,116252.95951291578,0,41.46870735535041,100000,10
2023-10-10,115124.5959857767,0,41.46870735535041,100000,10
2023-10-11,114908.12933338177,0,41.46870735535041,100000,10
2023-10-12,116039.81035710928,0,41.46870735535041,100000,10
2023-10-13,115796.38904493338,0,41.46870735535041,100000,10
2023-10-16,116056.39784005143,0,41.46870735535041,100000,10
2023-10-17,116428.78683210247,0,41.46870735535041,100000,10
2023-10-18,115327.79265181792,0,41.46870735535041,100000,10
2023-10-19,113275.09163772807,0,41.46870735535041,100000,10
2023-10-20,112830.96178195227,0,41.46870735535041,100000,10
2023-10-23,111326.8917661737,0,41.46870735535041,100000,10
2023-10-24,112027.29823340557,0,41.46870735535041,100000,10
2023-10-25,112500.45618433013,0,41.46870735535041,100000,10
2023-10-26,113472.89737181309,0,41.46870735535041,100000,10
2023-10-27,114236.75096129865,0,41.46870735535041,100000,10
2023-10-30,112867.86893149854,0,41.46870735535041,100000,10
2023-10-31,112966.14976793072,0,41.46870735535041,100000,10
2023-11-01,112913.89919666297,0,41.46870735535041,100000,10
2023-11-02,113147.36801907359,0,41.46870735535041,100000,10
2023-11-03,112804.00712217129,0,41.46870735535041,100000,10
2023-11-06,113022.13252286044,0,41.46870735535041,100000,10
2023-11-07,112818.93585681921,0,41.46870735535041,100000,10
2023-11-08,112683.74787084079,0,41.46870735535041,100000,10
2023-11-09,112801.51899972996,0,41.46870735535041,100000,10
2023-11-10,112301.821076098,0,41.46870735535041,100000,10
2023-11-13,112337.4841644236,0,41.46870735535041,100000,10
2023-11-14,112413.78658595744,0,41.46870735535041,100000,10
2023-11-15,112962.8322713423,0,41.46870735535041,100000,10
2023-11-16,112820.17991803988,0,41.46870735535041,100000,10
2023-11-17,112652.23165325071,0,41.46870735535041,100000,10
2023-11-20,112993.1044277117,0,41.46870735535041,100000,10
2023-11-21,113315.73097093632,0,41.46870735535041,100000,10
2023-11-22,113056.96623703894,0,41.46870735535041,100000,10
2023-11-23,113641.26032367582,0,41.46870735535041,100000,10
2023-11-24,113732.90616693113,0,41.46870735535041,100000,10
2023-11-27,113138.24490345543,0,41.46870735535041,100000,10
2023-11-28,113016.74159090423,0,41.46870735535041,100000,10
2023-11-29,112111.8943964105,0,41.46870735535041,100000,10
2023-11-30,112553.12144267143,0,41.46870735535041,100000,10
2023-12-01,113095.94682195297,0,41.46870735535041,100000,10
2023-12-04,113244.81948135866,0,41.46870735535041,100000,10
2023-12-05,111836.12749249741,0,41.46870735535041,100000,10
2023-12-06,111511.42751390503,0,41.46870735535041,100000,10
2023-12-07,111689.32826845947,0,41.46870735535041,100000,10
2023-12-08,111445.49226921002,0,41.46870735535041,100000,10
2023-12-11,112525.7520958169,0,41.46870735535041,100000,10
2023-12-12,113382.49558977844,0,41.46870735535041,100000,10
2023-12-13,112810.64211534815,0,41.46870735535041,100000,10
2023-12-14,112663.42820423665,0,41.46870735535041,100000,10
2023-12-15,111862.66746520484,0,41.46870735535041,100000,10
2023-12-18,111710.4773092107,0,41.46870735535041,100000,10
2023-12-19,111417.70823528193,0,41.46870735535041,100000,10
2023-12-20,110915.10750213508,0,41.46870735535041,100000,10
2023-12-21,111176.36035847379,0,41.46870735535041,100000,10
2023-12-22,111008.41209368463,0,41.46870735535041,100000,10
2023-12-25,110851.66037988139,0,41.46870735535041,100000,10
2023-12-26,110637.68184992779,0,41.46870735535041,100000,10
2023-12-27,111330.6239498357,0,41.46870735535041,100000,10
2023-12-28,111447.56570457779,0,41.46870735535041,100000,10
2023-12-29,111909.11241744283,0,41.46870735535041,100000,10
2024-01-02,112579.2467283053,0,41.46870735535041,100000,10
2024-01-03,113626.74627610145,0,41.46870735535041,100000,10
2024-01-04,114018.62556060952,0,41.46870735535041,100000,10
2024-01-05,114435.80075660434,0,41.46870735535041,100000,10
2024-01-08,113373.37247416025,0,41.46870735535041,100000,10
2024-01-09,114180.35351929537,0,41.46870735535041,100000,10
2024-01-10,113634.2106434254,0,41.46870735535041,100000,10
2024-01-11,113153.17363810334,0,41.46870735535041,100000,10
2024-01-12,113828.69888092199,0,41.46870735535041,100000,10
2024-01-15,114563.10968818526,0,41.46870735535041,100000,10
2024-01-16,115132.88972724778,0,41.46870735535041,100000,10
2024-01-17,113908.31879904427,0,41.46870735535041,100000,10
2024-01-18,113150.27082858847,0,41.46870735535041,100000,10
2024-01-19,112709.87315647464,0,41.46870735535041,100000,10
2024-01-22,109802.50208379104,0,41.46870735535041,100000,10
2024-01-23,110426.60612948905,0,41.46870735535041,100000,10
2024-01-24,113154.83238639755,0,41.46870735535041,100000,10
2024-01-25,115887.62020111515,0,41.46870735535041,100000,10
2024-01-26,117467.57795135399,0,41.46870735535041,100000,10
2024-01-29,118038.18736456362,0,41.46870735535041,100000,10
2024-01-30,116691.69843673539,0,41.46870735535041,100000,10
2024-01-31,116320.96819297857,0,41.46870735535041,100000,10
2024-02-01,115086.44477500979,0,41.46870735535041,100000,10
2024-02-02,114832.2415989215,0,41.46870735535041,100000,10
2024-02-05,114473.95196737125,0,41.46870735535041,100000,10
2024-02-06,117011.00748337159,0,41.46870735535041,100000,10
2024-02-07,118086.7057521694,0,41.46870735535041,100000,10
2024-02-08,118180.01034371892,0,41.46870735535041,100000,10
2024-02-19,120382.82807843514,0,41.46870735535041,100000,10
2024-02-20,121537.73157828164,0,41.46870735535041,100000,10
2024-02-21,122245.60241283748,0,41.46870735535041,100000,10
2024-02-22,123085.34373678332,0,41.46870735535041,100000,10
2024-02-23,123371.06313046168,0,41.46870735535041,100000,10
2024-02-26,120906.57785233321,0,41.46870735535041,100000,10
2024-02-27,121429.49825208417,0,41.46870735535041,100000,10
2024-02-28,120593.07442472677,0,41.46870735535041,100000,10
2024-02-29,121923.80524375995,0,41.46870735535041,100000,10
2024-03-01,121730.14638041046,0,41.46870735535041,100000,10
2024-03-04,121776.1766455749,0,41.46870735535041,100000,10
2024-03-05,123068.34156676762,0,41.46870735535041,100000,10
2024-03-06,122600.98923487282,0,41.46870735535041,100000,10
2024-03-07,123067.09750554698,0,41.46870735535041,100000,10
2024-03-08,123935.86692464155,0,41.46870735535041,100000,10
2024-03-11,123590.01790529794,0,41.46870735535041,100000,10
2024-03-12,121483.40757164614,0,41.46870735535041,100000,10
2024-03-13,120905.74847818611,0,41.46870735535041,100000,10
2024-03-14,121339.51115712308,0,41.46870735535041,100000,10
2024-03-15,121976.0558150277,0,41.46870735535041,100000,10
2024-03-18,122392.40163687542,0,41.46870735535041,100000,10
2024-03-19,121352.78114347678,0,41.46870735535041,100000,10
2024-03-20,122268.41020188291,0,41.46870735535041,100000,10
2024-03-21,122552.88553434062,0,41.46870735535041,100000,10
2024-03-22,121829.67127806331,0,41.46870735535041,100000,10
2024-03-25,122156.0300049499,0,41.46870735535041,100000,10
2024-03-26,122968.40198204124,0,41.46870735535041,100000,10
2024-03-27,122783.45154723637,0,41.46870735535041,100000,10
2024-03-28,122523.02806504478,0,41.46870735535041,100000,10
2024-03-29,123517.86235449962,0,41.46870735535041,100000,10
2024-04-01,124176.3854273026,0,41.46870735535041,100000,10
2024-04-02,124684.37709240563,0,41.46870735535041,100000,10
2024-04-03,124957.6558738774,0,41.46870735535041,100000,10
2024-04-08,125471.45315801019,0,41.46870735535041,100000,10
2024-04-09,124921.16341140469,0,41.46870735535041,100000,10
2024-04-10,124934.01871068485,0,41.46870735535041,100000,10
2024-04-11,125770.8572251158,0,41.46870735535041,100000,10
2024-04-12,125261.20681171856,0,41.46870735535041,100000,10
2024-04-15,127792.45670868915,0,41.46870735535041,100000,10
2024-04-16,126864.80172514996,0,41.46870735535041,100000,10
2024-04-17,129738.9978319493,0,41.46870735535041,100000,10
2024-04-18,130231.64607533086,0,41.46870735535041,100000,10
2024-04-19,130550.54043489351,0,41.46870735535041,100000,10
2024-04-22,128902.15931751832,0,41.46870735535041,100000,10
2024-04-23,127793.7007699098,0,41.46870735535041,100000,10
2024-04-24,127938.84124565353,0,41.46870735535041,100000,10
2024-04-25,128640.49177410606,0,41.46870735535041,100000,10
2024-04-26,127573.91662092645,0,41.46870735535041,100000,10
2024-04-29,127067.58370411761,0,41.46870735535041,100000,10
2024-04-30,127556.4997638372,0,41.46870735535041,100000,10
2024-05-06,128755.36009348038,0,41.46870735535041,100000,10
2024-05-07,128413.65794487229,0,41.46870735535041,100000,10
2024-05-08,128272.66433986409,0,41.46870735535041,100000,10
2024-05-09,129247.5936497884,0,41.46870735535041,100000,10
2024-05-10,129775.07560734844,0,41.46870735535041,100000,10
2024-05-13,130974.35062406518,0,41.46870735535041,100000,10
2024-05-14,130853.26199858755,0,41.46870735535041,100000,10
2024-05-15,130136.6827354871,0,41.46870735535041,100000,10
2024-05-16,130534.36763902493,0,41.46870735535041,100000,10
2024-05-17,131569.42657461445,0,41.46870735535041,100000,10
2024-05-20,131823.2150636292,0,41.46870735535041,100000,10
2024-05-21,132431.97568760574,0,41.46870735535041,100000,10
2024-05-22,132337.42703483556,0,41.46870735535041,100000,10
2024-05-23,131061.84959658497,0,41.46870735535041,100000,10
2024-05-24,131016.64870556764,0,41.46870735535041,100000,10
2024-05-27,132945.77297173854,0,41.46870735535041,100000,10
2024-05-28,132283.10302820004,0,41.46870735535041,100000,10
2024-05-29,132008.58018550763,0,41.46870735535041,100000,10
